title,bathrooms,bedrooms,price,square_meters,cityname,state,latitude,longitude,source,luxury
Two BR 6080 Water St,2.0,2.0,1450,97.743,Plano,TX,33.0476,-96.7467,RentLingo,0
Two BR 6610 Germantown Ave,2.0,2.0,1800,97.836,Philadelphia,PA,40.0054,-75.1415,RentLingo,0
One BR 680 E. Basse Rd.,1.0,1.0,1650,97.836,San Antonio,TX,29.4624,-98.5253,RentLingo,1
One BR 11005 - 16th Ave Se,1.0,1.0,1570,97.836,Everett,WA,47.9338,-122.2052,RentLingo,1
Arlington - superb Apartment nearby fine dining. Single Car Garage!,2.0,2.0,1265,97.836,Arlington,TX,32.6924,-97.1324,RentDigs.com,1
Two BR 150 Amberwood South,2.0,2.0,1130,97.836,Kyle,TX,30.0066,-97.8071,RentLingo,0
"Raleigh, Two BR, Two BA for rent. Parking Available!",2.0,2.0,1079,97.836,Raleigh,NC,35.9003,-78.7061,RentDigs.com,1
Apartment for rent in.,2.0,2.0,2550,97.929,Long Beach,CA,33.7834,-118.1506,RentDigs.com,1
One BR 4810 McKinney Ave Unit 1053,1.0,1.0,2500,97.929,Dallas,TX,32.8212,-96.7853,RentLingo,0
"Lovely Silver Spring, Two BR, Two BA",2.0,2.0,1965,97.929,Silver Spring,MD,39.0403,-77.0461,RentDigs.com,1
Two BR Apartment - Hyde represents a new generation of modern.,2.0,2.0,2675,98.022,Bellevue,WA,47.6124,-122.1427,RentDigs.com,1
"Move-in condition, Two BR Two BA",2.0,2.0,1125,98.022,Cincinnati,OH,39.1183,-84.3377,RentDigs.com,0
Two BR 309 Springfield Avenue,2.0,2.0,1095,98.022,Hudson,IA,42.3823,-92.4606,RentLingo,1
Two BR 2103 4th Street Sw,2.0,2.0,1095,98.022,Waverly,IA,42.7162,-92.4256,RentLingo,1
Two BR 501 Enterprise Ct,2.0,2.0,900,98.022,Independence,IA,42.47,-91.8961,RentLingo,1
One BR 2510 N Henderson,1.0,1.0,1950,98.115,Dallas,TX,32.8212,-96.7853,RentLingo,0
"1,055 sq. ft. One BR - must see to believe.",1.0,1.0,1398,98.115,Silver Spring,MD,39.065,-76.9815,RentDigs.com,0
"Silver Spring - 1bd/One BA 1,055sqft Apartment for rent",1.0,1.0,1359,98.115,Silver Spring,MD,39.065,-76.9815,RentDigs.com,0
"Average Rent $1,225 a month - That's a STEAL!",2.0,2.0,1225,98.115,Norfolk,VA,36.9141,-76.2882,RentDigs.com,1
Four BR 305 N. Salisbury Street,2.0,4.0,1680,98.208,West Lafayette,IN,40.4969,-86.9659,RentLingo,0
Two BR 8302 Westown Parkway Unit 5107,1.5,2.0,1100,98.208,West Des Moines,IA,41.5835,-93.7597,RentLingo,0
Two BR 5012 South Quaker Ave,2.5,2.0,995,98.208,Tulsa,OK,36.116,-95.9281,RentLingo,0
Two BR 40 Canterbury Ln,2.0,2.0,799,98.208,Gardner,IL,41.1691,-88.3203,RentLingo,0
Two BR 2129 Maltby Road,2.0,2.0,1435,98.301,Bothell,WA,47.7974,-122.2037,RentLingo,1
Beautiful flat Two BR and Two BA unit in Snellville,2.0,2.0,975,98.301,Snellville,GA,33.8544,-84.0083,RentDigs.com,0
Two BR 4200 S Harbor Blvd,2.0,2.0,2098,98.394,Oxnard,CA,34.1873,-119.1738,RentLingo,1
Pet Friendly 2+2 Apartment in Odenton. Single Car Garage!,2.0,2.0,1845,98.394,Odenton,MD,39.0747,-76.7017,RentDigs.com,1
Prominence Apartments Two BR Luxury Apartment Homes,1.0,2.0,1490,98.394,Silver Spring,MD,39.0128,-76.9812,RentDigs.com,1
"Over 1,058 sf in Loveland. Single Car Garage!",2.0,2.0,1425,98.394,Loveland,CO,40.4067,-105.0984,ListedBuy,1
"Over 1,058 sf in Loveland. Single Car Garage!",2.0,2.0,1425,98.394,Loveland,CO,40.3888,-105.1046,RentDigs.com,1
Two BR Apartment in Troy. Pet OK!,2.0,2.0,1005,98.394,Troy,OH,40.0351,-84.2067,RentDigs.com,1
Two BR Apartment - Located on Mercer Island just outside of Seattle.,2.0,2.0,2446,98.487,Mercer Island,WA,47.5632,-122.2265,RentDigs.com,1
Two BA - Dallas - come and see this one.,2.0,2.0,1495,98.487,Dallas,TX,32.8261,-96.7472,RentDigs.com,1
Two BR 1845 River Crossing Circle,2.5,2.0,1350,98.487,Austin,TX,30.3054,-97.7497,RentLingo,0
"Attractive Two BR, Two BA. Pet OK!",2.0,2.0,1135,98.487,Cary,NC,35.7876,-78.781,RentDigs.com,1
Two BR Country Creek,2.0,2.0,845,98.487,Fond Du Lac,WI,43.7815,-88.4411,RentLingo,1
"Gorgeous Quincy, Two BR, Two BA. Pet OK!",2.0,2.0,2966,98.58,Quincy,MA,42.2517,-71.0162,RentDigs.com,1
Two BR 1025 Island Ave #504 - Fahrenheit 504,2.0,2.0,2900,98.58,San Diego,CA,32.7876,-117.1265,RentLingo,0
Two BR 3539 27th Pl W,2.0,2.0,2495,98.58,Seattle,WA,47.616,-122.3275,RentLingo,0
Two BR 146 Walnut Street,1.0,2.0,2250,98.58,Montclair,NJ,40.8206,-74.2133,RentLingo,0
THE LIFESTYLE YOU DESERVE. Parking Available!,2.0,2.0,2095,98.58,Elizabeth,NJ,40.6623,-74.2087,RentDigs.com,1
Two BR Apartment - Pocket Parks and Covered Swings with Grilling Stations.,2.0,2.0,1443,98.58,Chesapeake,VA,36.7434,-76.2257,RentDigs.com,1
Super Cute! Apartment for Rent!,1.5,2.0,1435,98.58,Laurel,MD,39.0614,-76.8511,RentDigs.com,1
Apartment in move in condition in Laurel,1.5,2.0,1435,98.58,Laurel,MD,39.0614,-76.8511,RentDigs.com,1
Two BR 24 Coronado Court,1.0,2.0,1335,98.58,Madison,WI,43.0724,-89.4003,RentLingo,1
Two BR The Hampton,2.0,2.0,1329,98.58,Washington Township,MI,42.7449,-83.0073,RentLingo,0
"Euless - 2bd/Two BA 1,060sqft Apartment for rent. Single Car Garage!",2.0,2.0,1142,98.58,Euless,TX,32.8255,-97.1039,RentDigs.com,1
Prominence Apartments Two BR Luxury Apartment Homes. Single Car Garage!,1.0,2.0,1109,98.58,Euless,TX,32.8255,-97.1039,RentDigs.com,1
Two BR 1005 Legendary Drive,2.0,2.0,1060,98.58,Harrisburg,SD,43.4299,-96.6968,RentLingo,1
Two BR 1001 Legendary Drive,2.0,2.0,1060,98.58,Harrisburg,SD,43.4299,-96.6968,RentLingo,1
Two BR 5800-5866 Beechwood Drive,2.0,2.0,915,98.58,Loves Park,IL,42.3334,-89.0299,RentLingo,0
Two BR 2301 S Ellis Road,1.0,2.0,775,98.58,Sioux Falls,SD,43.5329,-96.7265,RentLingo,1
"Apartment only for $3,397/mo. You Can Stop Looking Now. Parking Available!",2.0,2.0,3397,98.673,Bellevue,WA,47.6156,-122.2109,RentDigs.com,1
Apartment in prime location,2.0,2.0,2065,98.673,South Plainfield,NJ,40.58,-74.4155,RentDigs.com,1
This Apartment is a must see!,2.0,2.0,1885,98.673,South Plainfield,NJ,40.58,-74.4155,RentDigs.com,1
Beautiful Renton Apartment for rent. Carport parking!,2.0,2.0,1195,98.673,Renton,WA,47.5126,-122.1934,RentDigs.com,1
Broker Paid by Landlord | Private Balcony.,2.0,2.0,4550,98.766,Cambridge,MA,42.3739,-71.1155,RentDigs.com,1
"Bright Ellicott City, Two BR, Two BA for rent",2.0,2.0,1815,98.766,Ellicott City,MD,39.266,-76.8455,RentDigs.com,1
"Lease Spacious 2+2. Approx 1,062 sf of Living Space!",2.0,2.0,1638,98.766,Euless,TX,32.8524,-97.0886,RentDigs.com,1
Apartment in great location,2.0,2.0,1628,98.766,Windermere,FL,28.4991,-81.5295,RentDigs.com,1
"Two BR Apartment - offer a selection of spacious studio, one.",2.0,2.0,1992,98.859,Lynnwood,WA,47.8616,-122.2729,RentDigs.com,1
Prominence Apartments Three BR Luxury Apartment Homes. Offstreet parking!,1.5,3.0,1515,98.859,Reisterstown,MD,39.4642,-76.8115,RentDigs.com,1
Two BR 1115 Ashland Road,2.0,2.0,1198,98.859,Columbia,MO,38.9401,-92.3167,RentLingo,1
Apartment in move in condition in Greenville,2.0,2.0,956,98.859,Greenville,NC,35.6264,-77.4386,RentDigs.com,1
Two BR 2720 5th St. NW/400 27th Avenue NW,2.0,2.0,925,98.859,Minot,ND,48.2469,-101.3017,RentLingo,0
"Two BR 2820 5th Street NW A, B and C",2.0,2.0,875,98.859,Minot,ND,48.2469,-101.3017,RentLingo,0
Two BR 1406 Main Street North,2.0,2.0,1550,98.952,Watford City,ND,47.8016,-103.2801,RentLingo,0
"Two BR, Two BA, safe neighborhood",2.0,2.0,1518,98.952,Federal Way,WA,47.3045,-122.3726,RentDigs.com,1
Three BR 5907 Misty Meadow Street,2.0,3.0,1499,98.952,League City,TX,29.5035,-95.0922,RentLingo,0
"Lease Spacious 2+2. Approx 1,064 sf of Living Space!",2.0,2.0,1400,98.952,Chesapeake,VA,36.7434,-76.2257,RentDigs.com,1
Apartment in move in condition in Rocky Mount,2.0,2.0,575,98.952,Rocky Mount,NC,35.9728,-77.8304,RentDigs.com,0
Two BR W Lake St & Knox Ave S,2.0,2.0,2500,99.045,Minneapolis,MN,44.9855,-93.3023,RentLingo,1
"Two BR 7744 Lasalle Ave., Unit #31",2.0,2.0,1300,99.045,Baton Rouge,LA,30.4415,-91.1012,RentLingo,0
Two BR Apartment in Quiet Building - Colorado Springs. Carport parking!,2.0,2.0,1275,99.045,Colorado Springs,CO,38.8862,-104.7389,RentDigs.com,1
"Colorado Springs, prime location Two BR, Apartment",2.0,2.0,1275,99.045,Colorado Springs,CO,38.8862,-104.7389,RentDigs.com,1
Apartments in Greensboro NCComfort.,2.0,2.0,877,99.045,Greensboro,NC,36.0646,-79.8238,RentDigs.com,0
"Two BR Apartment - welcomes you to a world of comfort, convenience.",2.0,2.0,867,99.045,Greensboro,NC,36.0703,-79.7719,RentDigs.com,1
Two BR 5505 Zelzah Avenue,2.0,2.0,2398,99.138,Encino,CA,34.164,-118.4984,RentLingo,0
Three BR 13332 Parkwood Dr,2.0,3.0,1315,99.138,Burnsville,MN,44.7594,-93.2817,RentLingo,0
Two BR 4400 Old Court Road,2.0,2.0,1285,99.138,Pikesville,MD,39.3776,-76.706,RentLingo,0
Two BR 6633 Palace Drive,1.0,2.0,1400,99.231,Colorado Springs,CO,38.8562,-104.772,RentLingo,0
Two BR 4607 Telluride Drive,1.0,2.0,976,99.231,Sheboygan,WI,43.7545,-87.7404,RentLingo,1
Two BR 720 Greenway Court,2.0,2.0,850,99.231,Mosinee,WI,44.7897,-89.6859,RentLingo,0
Two BR 588 Fenton Street,2.0,2.0,845,99.231,Ripon,WI,43.8449,-88.8405,RentLingo,1
Beautiful Greensboro Apartment for rent. Pet OK!,2.0,2.0,1460,99.324,Greensboro,NC,36.1519,-79.8168,RentDigs.com,1
Spacious Two BR apartment in a great area. Pet OK!,2.0,2.0,1350,99.324,Mount Laurel,NJ,39.9478,-74.9117,RentDigs.com,1
Two BA - Raleigh - must see to believe. 2 Car Garage!,2.0,2.0,1215,99.324,Raleigh,NC,36.0249,-78.4646,RentDigs.com,1
Lynnwood - superb Apartment nearby fine dining. Pet OK!,2.0,2.0,1821,99.417,Lynnwood,WA,47.8616,-122.2729,RentDigs.com,1
Apartment - come and see this one.,2.0,2.0,1540,99.417,Silver Spring,MD,39.0128,-76.9812,RentDigs.com,1
Prominence Apartments Two BR Luxury Apartment Homes,2.0,2.0,1530,99.417,Dallas,TX,32.9455,-96.7962,RentDigs.com,1
"Spacious Two BR, Two BA. Single Car Garage!",2.0,2.0,1249,99.417,Bedford,TX,32.8525,-97.1399,RentDigs.com,1
Pet Friendly 2+2 Apartment in Apex,2.0,2.0,1079,99.417,Apex,NC,35.79,-78.9465,RentDigs.com,0
Three BR 15123 Killion St.,1.0,3.0,3300,99.51,Sherman Oaks,CA,34.1542,-118.4447,RentLingo,0
Apartment in great location,2.0,2.0,2605,99.51,Long Branch,NJ,40.2945,-73.9952,RentDigs.com,1
Three BR Apartment - The California have been fully renovated with permits.,2.0,3.0,2550,99.51,Arcadia,CA,34.1378,-118.0247,RentDigs.com,0
"Over 1,070 sf in Cedar Knolls",2.0,2.0,2430,99.51,Cedar Knolls,NJ,40.8234,-74.4534,RentDigs.com,1
Two BR 11506 Truro Ave Unit D,1.0,2.0,2200,99.51,Hawthorne,CA,33.9136,-118.3527,RentLingo,0
Two BR 2464 N. Geneva Ter.,2.0,2.0,1950,99.51,Chicago,IL,41.8625,-87.6825,RentLingo,0
Welcome to Anne Arundel County's Best Kept Secret!,1.0,2.0,1705,99.51,Laurel,MD,39.0947,-76.8189,RentDigs.com,1
Apartment in move in condition in Issaquah,2.0,2.0,2946,99.603,Issaquah,WA,47.5311,-122.0679,RentDigs.com,0
"Bright Raleigh, Two BR, Two BA for rent",2.0,2.0,1240,99.603,Raleigh,NC,35.7488,-78.6369,RentDigs.com,1
Three BR 113-115 Lindas Creek Lane,2.0,3.0,1100,99.603,Weatherford,TX,32.7636,-97.8034,RentLingo,0
Welcome to eaves Washingtonian Center in North Potomac.,2.0,2.0,1765,99.696,Gaithersburg,MD,39.1088,-77.2384,RentDigs.com,1
1050 Manhattan Blvd,1.5,3.0,1080,99.696,Harvey,LA,29.8798,-90.068,ListedBuy,1
Two BR 716 51st Place,2.0,2.0,1039,99.696,Kenosha,WI,42.5859,-87.8552,RentLingo,1
Two BR 3761 N. White Hawk Drive,1.0,2.0,902,99.696,Appleton,WI,44.2745,-88.4153,RentLingo,0
Two BR Apartment - When it comes to work-life balance.,2.0,2.0,4124,99.789,Jersey City,NJ,40.722,-74.0644,RentDigs.com,1
One BR 8502 Preston Rd Unit 1072,1.0,1.0,2255,99.789,Dallas,TX,32.8212,-96.7853,RentLingo,0
Two BR 2200 Green Bay Road,1.0,2.0,1000,99.789,Kaukauna,WI,44.29,-88.2727,RentLingo,1
Two BR 815 4th St,1.0,2.0,850,99.789,Sour Lake,TX,30.1647,-94.351,RentLingo,0
"Spacious Two BR, Two BA. Pet OK!",2.0,2.0,3385,99.882,Beverly Hills,CA,33.9855,-118.4532,RentDigs.com,1
Two BR 1401 S. Nicolet Road,2.0,2.0,789,99.882,Appleton,WI,44.2745,-88.4153,RentLingo,1
Two BR 1901 Ridgeway Drive,2.0,2.0,770,99.882,De Pere,WI,44.4367,-88.0697,RentLingo,0
Two BR 715 6th Street NW Unit 904,1.0,2.0,3200,99.975,Washington,DC,38.9118,-77.0132,RentLingo,0
"Apartment - 1,075 sq. ft. - Two BA - ready to move in. Pet OK!",2.0,2.0,2701,99.975,Kirkland,WA,47.6869,-122.1896,RentDigs.com,1
"Apartment only for $1,765/mo. You Can Stop Looking Now!",2.0,2.0,1765,99.975,Hyattsville,MD,38.9993,-76.975,RentDigs.com,1
Two BR 844 5th Ave S,2.0,2.0,1500,99.975,Saint Petersburg,FL,27.7873,-82.6772,RentLingo,0
14850 Naranja Lakes Blvd B4A,1.5,2.0,1350,99.975,Homestead,FL,25.4867,-80.4599,ListedBuy,0
Two BR 7331 W Mountain View Road,1.0,2.0,1199,99.975,Peoria,AZ,33.6047,-112.2456,RentLingo,1
Three BR One BA Near Garden of the Gods,1.0,3.0,1199,99.975,Colorado Springs,CO,38.8793,-104.8171,RentDigs.com,1
One BA - come and see this one.,1.0,1.0,1185,99.975,Cumming,GA,34.2494,-84.1748,RentDigs.com,0
Two BR 6210 Mineral Point Rd,1.0,2.0,995,99.975,Madison,WI,43.0724,-89.4003,RentLingo,0
Two BR 2120 Kennedy Drive,2.0,2.0,975,99.975,New Holstein,WI,43.9478,-88.0904,RentLingo,1
Two BR Apartment - Immerse yourself in contemporary comfort.,2.0,2.0,970,99.975,Winston Salem,NC,36.0652,-80.3179,RentDigs.com,1
Two Spacious BR in Durham. $919/mo,2.0,2.0,919,99.975,Durham,NC,35.9907,-78.9074,RentDigs.com,1
Two BR 815 N. 39th Street,1.0,2.0,870,99.975,Grand Forks,ND,47.9179,-97.0658,RentLingo,0
Two BR Two BA Flat withFireplace & washer/dryer,2.0,2.0,825,99.975,Oklahoma City,OK,35.4882,-97.5181,RentDigs.com,0
"Suwanee, Great Location, Two BR Apartment.",2.0,2.0,1920,100.068,Suwanee,GA,34.0648,-84.0849,RentDigs.com,1
Convenient location Two BR Two BA for rent,2.0,2.0,1800,100.068,Suwanee,GA,34.0648,-84.0849,RentDigs.com,1
Two Spacious BR in Suwanee. Offstreet parking!,2.0,2.0,1800,100.068,Suwanee,GA,34.0648,-84.0849,RentDigs.com,1
One BR 18 Stoneledge Drive,1.0,1.0,1300,100.068,Troy,NY,42.7509,-73.6189,RentLingo,0
"Alexandria - 2bd/Two BA 1,076sqft Apartment for rent. Parking Available!",2.0,2.0,600,100.068,Alexandria,LA,31.2654,-92.4142,RentDigs.com,1
"Odenton, prime location Two BR, Apartment",2.0,2.0,1910,100.161,Odenton,MD,39.0747,-76.7017,RentDigs.com,1
Super Cute! Apartment for Rent!,2.0,2.0,1835,100.161,Odenton,MD,39.0747,-76.7017,RentDigs.com,1
Two BR 1006 Beachgrass Way,2.0,2.0,1740,100.161,Kill Devil Hills,NC,36.0217,-75.6807,RentLingo,0
"Two BR 3591 Kernan Blvd. S, Unit 304",2.0,2.0,1225,100.161,Jacksonville,FL,30.2989,-81.6324,RentLingo,0
Two BR 2001 S. Main St.,2.0,2.0,1100,100.161,Bountiful,UT,40.8717,-111.8905,RentLingo,0
"Lovely Morrisville, Two BR, One BA",1.0,2.0,1050,100.161,Morrisville,NC,35.8269,-78.8335,RentDigs.com,1
One BR 2970 Mossy Oak Circle,1.0,1.0,745,100.254,Green Bay,WI,44.5099,-88.0178,RentLingo,1
Studio in Lynnwood,1.0,2.0,2470,100.347,Lynnwood,WA,47.8616,-122.2729,RentDigs.com,1
Studio apartment 111 W. 7th St.,1.5,3.0,2625,100.44,Los Angeles,CA,34.0372,-118.2972,RentLingo,0
Two BR 1529 Barton Springs Rd,2.0,2.0,2340,100.44,Austin,TX,30.3054,-97.7497,RentLingo,0
Three BR 7114 NE 144th Avenue,1.5,3.0,1595,100.44,Vancouver,WA,45.6558,-122.5888,RentLingo,0
Two BR 870 Vine St,1.0,2.0,1235,100.44,Chattanooga,TN,35.0462,-85.2352,RentLingo,0
Two BR Apartment in Quiet Building - Morrisville,2.0,2.0,1189,100.44,Micro,NC,35.5626,-78.2042,RentDigs.com,1
"Over 1,080 sf in Morrisville",2.0,2.0,1139,100.44,Morrisville,NC,35.823,-78.6438,RentDigs.com,1
"Euless, prime location Two BR, Apartment. Pet OK!",2.0,2.0,1111,100.44,Euless,TX,32.8255,-97.1039,RentDigs.com,1
"Spacious Two BR, Two BA. Single Car Garage!",2.0,2.0,1081,100.44,Greensboro,NC,36.0127,-79.87,RentDigs.com,1
Two BR 4611-102 Timbermill Court,2.0,2.0,995,100.44,Raleigh,NC,35.823,-78.6438,RentLingo,1
Two BR 3000 S 72nd St,1.0,2.0,985,100.44,Lincoln,NE,40.8062,-96.6778,RentLingo,1
Three BR 1540 Golden Valley Lane/1800-1820 16th Street NW,2.0,3.0,925,100.44,Minot,ND,48.2469,-101.3017,RentLingo,0
Two BR Apartment in Quiet Building - Thornton,2.0,2.0,2120,100.533,Thornton,CO,39.9288,-104.9456,RentDigs.com,0
Two BR 8123-8137 CASCIO COURT,2.5,2.0,2200,100.626,Lemon Grove,CA,32.7331,-117.0332,RentLingo,0
"Two BR - offers luxurious rental apartments in Mount Laurel, NJ.",2.0,2.0,1764,100.626,Mount Laurel,NJ,39.9478,-74.9117,RentDigs.com,1
"Arlington, Two BR, Two BA for rent",2.0,2.0,1395,100.626,Arlington,TX,32.6924,-97.1324,RentDigs.com,1
The Residences At The Manor Apartments #Two BR 2...,2.0,2.0,1255,100.626,Frederick,MD,39.4944,-77.4535,RealRentals,0
One BR 1645 Vine Street Unit 301,1.0,1.0,2600,100.719,Los Angeles,CA,34.1013,-118.3271,RentLingo,0
One BR 3130 Harvard Ave Unit 1084,1.0,1.0,3855,100.812,Dallas,TX,32.8212,-96.7853,RentLingo,0
A new standard has been set for apartments in Columbia. Pet OK!,2.0,2.0,1813,100.812,Elkridge,MD,39.2031,-76.7531,RentDigs.com,1
"Lease Spacious 1+1. Approx 1,084 sf of Living Space. Pet OK!",1.0,1.0,1759,100.812,College Park,MD,38.9986,-76.9273,RentDigs.com,1
Grapevine Luxurious 2 + 2. 2 Car Garage!,2.0,2.0,1672,100.812,Grapevine,TX,32.9314,-97.0956,RentDigs.com,1
"$1,515/mo - 1,084 sq. ft. - Two BA - come and see this one.",2.0,2.0,1515,100.812,Mansfield,TX,32.5807,-97.138,RentDigs.com,1
Mansfield - superb Apartment nearby fine dining,2.0,2.0,1500,100.812,Mansfield,TX,32.5807,-97.138,RentDigs.com,1
Two BR 512 TREMONT AVE,2.0,2.0,1495,100.812,Bellingham,WA,48.7871,-122.4437,RentLingo,1
Two BR 13510 North Creek Drive,2.0,2.0,1414,100.812,Mill Creek,WA,47.8441,-122.1991,RentLingo,1
"$1,893 / Two BR - Great Deal. MUST SEE. Pet OK!",2.0,2.0,1893,100.905,Dallas,TX,32.8123,-96.8146,RentDigs.com,0
"Spacious Two BR, Two BA. Parking Available!",2.0,2.0,1814,100.905,Hyattsville,MD,38.9645,-76.9637,RentDigs.com,0
Two BR Apartment - Welcome to Peppertree Farm.,2.0,2.0,1655,100.905,Silver Spring,MD,39.0829,-77.0612,RentDigs.com,1
Two BR 4170 Green Clover Drive,2.0,2.0,1390,100.905,Hilliard,OH,40.0329,-83.1377,RentLingo,0
The Residences At The Manor Apartments #Two BR 2...,2.0,2.0,1290,100.905,Frederick,MD,39.4944,-77.4535,RealRentals,0
Two BR 1300 G Street #302 E,2.0,2.0,1100,100.905,Lincoln,NE,40.8062,-96.6778,RentLingo,0
Mebane Value!,2.0,2.0,963,100.905,Mebane,NC,36.0913,-79.2861,RentDigs.com,1
Two BR 2252 Sagamore Parkway,1.0,2.0,695,100.905,West Lafayette,IN,40.4969,-86.9659,RentLingo,1
Two BR 2621 Lyndale Ave,2.0,2.0,2045,100.998,Minneapolis,MN,44.9855,-93.3023,RentLingo,1
Two BR 3788 Timber Trl,2.0,2.0,1501,100.998,Liverpool,NY,43.1318,-76.2098,RentLingo,1
"Two BA $1,356/mo 1,086 sq. ft. - convenient location.",2.0,2.0,1356,100.998,North Royalton,OH,41.3138,-81.7454,RentDigs.com,1
Apartments For Rent In South Jersey. Pet OK!,2.0,2.0,1658,101.091,Riverton,NJ,40.0083,-75.0101,RentDigs.com,1
Apartments For Rent In South Jersey. Pet OK!,2.0,2.0,1638,101.091,Riverton,NJ,40.0083,-75.0101,RentDigs.com,1
"Fallston - 2bd/Two BA 1,087sqft Apartment for rent",2.0,2.0,1575,101.091,Fallston,MD,39.5255,-76.4321,RentDigs.com,0
Two BR 1111 Stadium Drive,2.0,2.0,1550,101.091,Fayetteville,AR,36.0785,-94.1531,RentLingo,1
Two BR 1343 Gentry Ave N,1.0,2.0,1206,101.091,Oakdale,MN,45.0073,-92.9641,RentLingo,0
Choose the right-sized home for on Second Apartments. Single Car Garage!,2.0,2.0,838,101.091,Edmond,OK,35.6982,-97.4325,RentDigs.com,0
NO BROKER FEE - FOR PROMOTIONS. Pet OK!,2.0,2.0,3505,101.184,West New York,NJ,40.789,-74.0122,RentDigs.com,1
Two BR 4107 Yankee Dr.,1.5,2.0,2425,101.184,Agoura Hills,CA,34.1452,-118.7586,RentLingo,0
Pet Friendly 2+2 Apartment in Dallas,2.0,2.0,2005,101.184,Dallas,TX,32.8302,-96.7724,RentDigs.com,1
Two BR 427 Pershing Ave. Market Lofts,1.0,2.0,1650,101.184,Davenport,IA,41.5486,-90.5922,RentLingo,0
"Two BR, $1,638/mo - in a great area. Pet OK!",2.0,2.0,1638,101.184,Colorado Springs,CO,39.0459,-104.8179,RentDigs.com,0
Two BR 2803 N Elgin Ave,1.0,2.0,725,101.184,Tulsa,OK,36.116,-95.9281,RentLingo,0
Two BR 3836 Highway 82 W,2.0,2.0,675,101.184,Leland,MS,33.4102,-90.8945,RentLingo,0
Three BR 10027 SE Harold St.,1.0,3.0,1945,101.277,Portland,OR,45.5091,-122.6449,RentLingo,0
"Lovely Hartford, Two BR, Two BA",2.0,2.0,1935,101.277,Hartford,CT,41.7566,-72.689,RentDigs.com,0
The Best of the Best in the City of Denver! Save Big!,2.0,2.0,2320,101.37,Denver,CO,39.7673,-105.0151,RentDigs.com,1
One BR Park Pl,1.0,1.0,2300,101.37,New Rochelle,NY,40.918,-73.7837,RentLingo,0
Apartment in great location,2.0,2.0,2119,101.37,Issaquah,WA,47.5582,-122.0044,RentDigs.com,1
Two BR 10455 Burnet,2.0,2.0,1879,101.37,Austin,TX,30.3054,-97.7497,RentLingo,1
"$1,100 / Two BR - Great Deal. MUST SEE!",1.0,2.0,1100,101.37,Decatur,GA,33.7709,-84.2931,RentDigs.com,1
"Over 1,091 sf in Gaithersburg",2.0,2.0,2219,101.463,Gaithersburg,MD,39.1088,-77.2384,RentDigs.com,1
Two BR 130 South 900 East,1.0,2.0,1345,101.463,Salt Lake City,UT,40.7061,-111.9048,RentLingo,0
"Average Rent $1,195 a month - That's a STEAL. Pet OK!",2.0,2.0,1195,101.463,Cincinnati,OH,39.1912,-84.4615,RentDigs.com,1
Two BR 13040 SW 17th St,1.0,2.0,1650,101.556,Beaverton,OR,45.4851,-122.8349,RentLingo,0
908 8th SW St,1.5,3.0,975,101.556,Altoona,IA,41.6475,-93.4713,GoSection8,0
Two BR 1315/1325 35th Avenue SE,2.0,2.0,875,101.556,Minot,ND,48.2469,-101.3017,RentLingo,0
Three BR 3611/3613 13th Avenue N.,1.5,3.0,795,101.556,Grand Forks,ND,47.9179,-97.0658,RentLingo,0
Two BR 11101 123rd Lane Northeast,2.0,2.0,2240,101.649,Kirkland,WA,47.7046,-122.1989,RentLingo,0
"Cliffwood, Two BR, Two BA for rent",2.0,2.0,2047,101.649,Cliffwood,NJ,40.4367,-74.2268,RentDigs.com,1
Beautiful Cliffwood Apartment for rent,2.0,2.0,2047,101.649,Cliffwood,NJ,40.4367,-74.2268,RentDigs.com,1
"Attractive Two BR, Two BA",2.0,2.0,1694,101.649,Denver,CO,39.8502,-104.9699,RentDigs.com,1
"1,093 sq. ft. - must see to believe. Parking Available!",2.0,2.0,1131,101.649,Cumming,GA,34.2027,-84.0733,RentDigs.com,0
Two BR 3901 Campbellton Rd,1.5,2.0,800,101.649,Atlanta,GA,33.7848,-84.3922,RentLingo,0
Santa Monica - superb Apartment nearby fine dining. Single Car Garage!,2.0,2.0,3942,101.742,Santa Monica,CA,34.0263,-118.4732,RentDigs.com,1
Dorsey Ridge Villa Apartments #B2 - The Orpheus...,2.0,2.0,2220,101.742,Hanover,MD,39.1649,-76.7156,RealRentals,0
Dorsey Ridge Villa Apartments #B1 - The Liriope...,2.0,2.0,2150,101.742,Hanover,MD,39.1649,-76.7156,RealRentals,0
"Lovely Morrisville, Two BR, Two BA",2.0,2.0,1319,101.742,Morrisville,NC,35.823,-78.6438,RentDigs.com,0
Jefferson Hills Apartments and Townhomes for Rent.,2.0,2.0,1025,101.742,Clairton,PA,40.297,-79.9152,RentDigs.com,0
Two BR 902 8th Ave. S.,1.0,2.0,650,101.742,Wahpeton,ND,46.2709,-96.6093,RentLingo,0
Two BR - must see to believe. Single Car Garage!,2.0,2.0,1645,101.835,Fallston,MD,39.5255,-76.4321,RentDigs.com,0
"Spacious Two BR, Two BA",2.0,2.0,1473,101.835,Raleigh,NC,36.0249,-78.4646,RentDigs.com,1
This Apartment is a must see. Pet OK!,1.5,2.0,1217,101.835,Arlington,TX,32.7192,-97.1513,RentDigs.com,1
